Start Year,start_month_sin,start_month_cos,start_day_sin,start_day_cos,event_duration_log,magnitude_missing,magnitude_scaled,country_freq,mag_scale_Km2,mag_scale_Kph,mag_scale_Moment_Magnitude,mag_scale_Unknown,mag_scale_Vaccinated,mag_scale_C,region_Africa,region_Americas,region_Asia,region_Europe,region_Oceania,subregion_Australia and New Zealand,subregion_Central Asia,subregion_Eastern Asia,subregion_Eastern Europe,subregion_Latin America and the Caribbean,subregion_Melanesia,subregion_Micronesia,subregion_Northern Africa,subregion_Northern America,subregion_Northern Europe,subregion_Polynesia,subregion_South-eastern Asia,subregion_Southern Asia,subregion_Southern Europe,subregion_Sub-Saharan Africa,subregion_Western Asia,subregion_Western Europe,assoc_freq,total_deaths_missing,no_injured_missing,no_affected_missing,no_homeless_missing,total_affected_missing,total_damage_usd_missing,total_damage_adjusted_usd_missing,reconstruction_costs_usd_missing,reconstruction_costs_adjusted_usd_missing,insured_damage_usd_missing,insured_damage_adjusted_usd_missing,aid_contribution_usd_missing,total_deaths_log,no_injured_log,no_affected_log,no_homeless_log,total_affected_log,total_damage_usd_log,total_damage_adjusted_usd_log,reconstruction_costs_usd_log,reconstruction_costs_adjusted_usd_log,insured_damage_usd_log,insured_damage_adjusted_usd_log,aid_contribution_usd_log,appeal_no,appeal_yes,ofda_bha_response_no,ofda_bha_response_yes,declaration_no,declaration_yes
2019,1.2246467991473532e-16,-1.0,-0.5712682150947924,0.8207634412072763,1.791759469228055,0,2.9000191796343766,0.009871950783317833,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,0,0,1,0,0,0,1,1,1,1,1,3.4657359027997265,5.25227342804663,10.404293143019792,7.934155233536322,10.41003403381723,13.038983942375959,13.243546847247853,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2004,0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626,2.772588722239781,0,0.06276173563560625,0.03934473138278847,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07425423850060806,0,1,0,1,0,1,1,1,1,1,1,1,2.0794415416798357,3.9318256327243257,9.90353755128617,7.934155233536322,9.90353755128617,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2003,0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821,0.6931471805599453,0,-0.08041774882060454,0.03498104299306102,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7569926318048501,0,1,0,1,0,1,1,1,1,1,1,1,1.3862943611198906,3.9318256327243257,10.404293143019792,7.934155233536322,10.404293143019792,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1957,-0.4999999999999998,-0.8660254037844388,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.00801201802704056,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,1,1,1,1,1,1,1,1,1,1,5.476463551931511,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2015,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,3.295836866004329,0,-0.08382575268663234,0.0029329708848987767,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07425423850060806,1,1,0,1,0,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,10.645448706505872,7.934155233536322,10.645448706505872,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2020,-0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,1.6094379124341003,0,-0.0839123968527178,0.01817011231132413,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,0,1,0,0,0,1,1,1,1,1,1.9459101490553132,3.9318256327243257,8.160803920954665,7.934155233536322,8.160803920954665,11.51293546492023,11.705238605891836,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2001,0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952,0.0,1,-0.08326978595425069,0.00679590814793619,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,1,1,0,0,0,0,0,1,1,1,1,1,2.9444389791664403,3.9318256327243257,7.716906135298388,5.752572638825633,7.847762537473608,9.093918908958932,9.665737848832556,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1905,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945,0.0,0,-0.0842690820031029,0.0029329708848987767,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7569926318048501,0,1,1,1,1,0,0,1,1,1,1,1,4.795790545596741,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,10.077482875583607,13.630252694438033,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2025,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.0,0,-0.08427341421140719,0.012947993418699478,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7569926318048501,0,0,0,1,0,0,1,1,1,1,1,1,7.696667081526462,8.216358332386156,14.078644526133855,7.934155233536322,14.081484453713268,12.100717685412471,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2002,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,4.74493212836325,1,-0.08326978595425069,0.016667858931254022,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,0,1,0,1,1,1,1,1,1,1,4.060443010546419,3.9318256327243257,12.668960391827218,7.934155233536322,12.668960391827218,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1964,-1.0,-1.8369701987210297e-16,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.02281994420201731,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,1,1,1,1,1,1,1,1,1,1,3.7612001156935624,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2024,1.0,6.123233995736766e-17,0.9680771188662043,-0.2506525322587204,0.6931471805599453,1,-0.08326978595425069,0.007082051648901924,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7569926318048501,0,1,1,1,1,1,1,1,1,1,1,1,0.6931471805599453,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1989,1.2246467991473532e-16,-1.0,0.9377521321470804,0.3473052528448203,0.0,1,-0.08326978595425069,0.0003576793762071679,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,0,1,0,1,0,1,1,1,1,1,1,1,3.4657359027997265,3.9318256327243257,6.96979066990159,7.934155233536322,6.96979066990159,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1990,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,3.1354942159291497,0,0.6123745625043286,0.01259031404249231,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,0,1,0,0,0,1,1,1,1,1,1.9459101490553132,3.9318256327243257,6.68586094706836,7.934155233536322,6.68586094706836,11.289794413577894,12.165604754974376,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,0,1
2010,0.8660254037844387,-0.49999999999999983,0.20129852008866006,0.9795299412524945,4.955827057601261,1,-0.08326978595425069,0.009871950783317833,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.153587524143358e-05,1,1,1,1,1,0,0,1,1,1,1,1,2.9444389791664403,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,14.151983508870947,14.515635338355992,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,0,1
2022,-0.8660254037844384,-0.5000000000000004,0.7907757369376989,-0.6121059825476626,0.0,1,-0.08326978595425069,0.0034337220115888117,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04006009013520281,0,1,0,0,0,1,1,1,1,1,1,1,1.791759469228055,3.9318256327243257,4.61512051684126,5.017279836814924,5.5254529391317835,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2010,-0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895,5.3612921657094255,1,-0.08326978595425069,0.0061520852707632875,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,1,1,0,1,0,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,14.648420115681892,7.934155233536322,14.648420115681892,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,0,1,1,0
1979,0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952,0.0,0,-0.08426691589895077,0.012733385792975177,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,0,1,0,0,1,1,1,1,1,1,1,2.6390573296152584,6.90875477931522,9.210440366976517,4.61512051684126,7.00397413672268,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1990,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763,0.6931471805599453,1,-0.08326978595425069,0.006295157021246155,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7569926318048501,0,1,1,1,1,1,1,1,1,1,1,1,1.3862943611198906,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1989,0.49999999999999994,-0.8660254037844387,-0.9884683243281114,0.15142777750457667,0.0,1,-0.08326978595425069,0.07024822948708777,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7569926318048501,1,1,1,1,1,1,1,1,1,0,0,1,2.9444389791664403,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,11.51293546492023,12.441318665632016,6.620739651073516,1,0,1,0,1,0
2019,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.0,0,-0.08426980403782029,0.03934473138278847,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7569926318048501,0,0,0,1,0,1,1,1,1,1,1,1,3.1780538303479458,6.035481432524756,12.469540147361311,7.934155233536322,12.471140943110369,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2023,-0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821,1.9459101490553132,1,-0.08326978595425069,0.0031475785106230775,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,1,0,0,1,0,1,1,1,1,1,1,1,2.9444389791664403,2.0794415416798357,10.617857919547598,7.934155233536322,10.61802922995023,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2011,-0.4999999999999998,-0.8660254037844388,0.39435585511331855,0.9189578116202306,2.8903717578961645,0,0.25062072840321553,0.008941984405179198,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7569926318048501,0,1,1,1,1,1,1,1,1,1,1,1,2.772588722239781,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2023,0.8660254037844387,-0.49999999999999983,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.03498104299306102,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7569926318048501,0,1,0,1,0,1,1,1,1,1,1,1,1.791759469228055,3.9318256327243257,4.875197323201151,7.934155233536322,4.875197323201151,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2001,0.49999999999999994,0.8660254037844387,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.0071535875241433575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,1,1,0,1,0,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,11.51293546492023,7.934155233536322,11.51293546492023,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2000,1.2246467991473532e-16,-1.0,0.6513724827222223,-0.758758122692791,0.0,1,-0.08326978595425069,0.01673939480649546,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7569926318048501,0,0,1,0,0,1,1,1,1,1,1,1,1.3862943611198906,3.4011973816621555,9.210440366976517,4.61512051684126,4.867534450455582,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1984,1.2246467991473532e-16,-1.0,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.07024822948708777,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,1,1,1,0,0,1,1,1,1,1,2.9444389791664403,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,10.308985993422082,11.414099110663333,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1951,-0.8660254037844384,-0.5000000000000004,0.6513724827222223,-0.758758122692791,2.4849066497880004,1,-0.08326978595425069,0.0035052578868302454,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,0,0,1,0,0,0,1,1,1,1,1,5.043425116919247,5.303304908059076,9.90353755128617,7.934155233536322,9.913487387114461,10.933124826700707,13.423568105224515,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2003,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,0.0,1,-0.08326978595425069,0.006295157021246155,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07425423850060806,1,1,1,1,1,0,0,1,1,1,1,1,2.9444389791664403,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,13.304686600863562,13.838378091476413,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,0,1
2025,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,0.6931471805599453,1,-0.08326978595425069,0.0030045067601402104,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7569926318048501,1,1,0,1,0,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,11.112462823634855,7.934155233536322,11.112462823634855,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1995,-0.5000000000000004,0.8660254037844384,-0.9377521321470804,0.3473052528448203,0.0,0,-0.08359470157707113,0.020530796194291438,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7569926318048501,0,1,0,1,0,1,1,1,1,1,1,0,5.153291594497779,3.9318256327243257,12.429220196836383,7.934155233536322,12.429220196836383,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.839476438228843,1,0,1,0,1,0
2006,-0.4999999999999998,-0.8660254037844388,0.8486442574947509,0.5289640103269624,3.1354942159291497,0,-0.08168852992319117,0.0034337220115888117,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7569926318048501,1,1,0,1,0,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,8.006700845440367,7.934155233536322,8.006700845440367,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1946,-0.4999999999999998,-0.8660254037844388,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.0009299663781386366,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7569926318048501,1,1,1,1,1,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1976,0.49999999999999994,-0.8660254037844387,-0.2993631229733582,-0.9541392564000488,0.0,0,-0.0842661938642334,0.003934473138278847,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,1,1,1,1,1,0,0,1,1,1,1,1,2.9444389791664403,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.350418300109132,13.057368218690353,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2016,0.49999999999999994,0.8660254037844387,0.10116832198743272,-0.994869323391895,4.5217885770490405,1,-0.08326978595425069,0.0030045067601402104,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07425423850060806,0,1,1,1,1,1,1,1,1,1,1,1,4.219507705176107,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2006,-0.4999999999999998,-0.8660254037844388,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.0010730381286215038,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,1,1,0,1,0,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,6.829793737512425,7.934155233536322,6.829793737512425,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1986,-0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,0.0,1,-0.08326978595425069,0.04549681665355176,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7569926318048501,0,1,1,1,1,0,0,1,1,1,1,1,3.9318256327243257,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,12.528522019787818,13.580008453355594,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2006,-0.4999999999999998,-0.8660254037844388,0.5712682150947923,0.8207634412072763,1.791759469228055,0,0.14211335107553347,0.04549681665355176,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07425423850060806,0,1,1,1,1,1,1,1,1,1,1,1,3.5263605246161616,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2013,-1.0,-1.8369701987210297e-16,-0.9987165071710528,-0.05064916883871355,1.6094379124341003,1,-0.08326978595425069,0.03934473138278847,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7569926318048501,0,0,0,1,0,0,0,1,1,1,1,1,3.5263605246161616,2.1972245773362196,13.284733895889735,7.934155233536322,13.284747497815767,8.294299608857235,8.591743922680534,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,0,1
2024,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945,4.787491742782046,1,-0.08326978595425069,0.0010730381286215038,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7569926318048501,0,1,1,1,1,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1996,1.2246467991473532e-16,-1.0,0.72479278722912,0.6889669190756866,0.0,1,-0.08326978595425069,0.0066528363974533225,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,0,1,0,1,1,1,1,1,1,1,6.55250788703459,3.9318256327243257,7.496097345175956,7.934155233536322,7.496097345175956,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1991,-0.4999999999999998,-0.8660254037844388,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.007940482151799128,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,0,1,0,1,0,1,1,1,1,1,1,1,5.652489180268651,3.9318256327243257,7.458186157340487,7.934155233536322,7.458186157340487,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2003,-0.4999999999999998,-0.8660254037844388,0.20129852008866006,0.9795299412524945,1.0986122886681098,0,-0.07738520300761369,0.006295157021246155,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07425423850060806,0,1,0,1,0,1,1,1,1,1,1,1,3.044522437723423,3.9318256327243257,6.55250788703459,7.934155233536322,6.55250788703459,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2021,0.8660254037844387,-0.49999999999999983,0.9884683243281114,0.1514277775045767,3.9512437185814275,1,-0.08326978595425069,0.007654338650833393,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,0,1,0,1,0,1,1,1,1,1,1,1,2.302585092994046,3.9318256327243257,12.611541086966115,7.934155233536322,12.611541086966115,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2018,-0.5000000000000004,0.8660254037844384,0.9680771188662043,-0.2506525322587204,0.0,1,-0.08326978595425069,0.0011445740038629373,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7569926318048501,0,0,1,1,0,1,1,1,1,1,1,1,2.6390573296152584,3.4011973816621555,9.210440366976517,7.934155233536322,3.4011973816621555,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2015,-0.4999999999999998,-0.8660254037844388,0.9884683243281114,0.1514277775045767,1.3862943611198906,1,-0.08326978595425069,0.03934473138278847,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07425423850060806,0,1,0,1,0,0,0,1,1,1,1,1,3.1780538303479458,3.9318256327243257,10.657282884047461,7.934155233536322,10.657282884047461,4.465908118654584,4.74493212836325,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2024,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945,4.787491742782046,1,-0.08326978595425069,0.00400600901352028,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7569926318048501,0,1,1,1,1,1,1,1,1,1,1,1,5.521460917862246,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
